product_url,image_link,product_name,product_price
https://www.glassesshop.com/eyeglasses/ft0276,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c3403880ae30.jpg",Huggins - Rose Gold,$39.95
https://www.glassesshop.com/eyeglasses/fz1290,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c243684d6f9d.jpg",Hood - Tortoise,$34.95
https://www.glassesshop.com/eyeglasses/fz1283,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436747fca4.jpg",Hodgson - Tortoise,$34.95
https://www.glassesshop.com/eyeglasses/fm1354,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436744ec7f.jpg",Haywood - Black/Rose Gold,$29.95
https://www.glassesshop.com/eyeglasses/fm1352,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c243674485c6.jpg",Haywood - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/fp1775,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c0799b9ed90a.jpg",Haggai - Black/Gunmetal,$24.95
https://www.glassesshop.com/eyeglasses/fm1333,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bf5215f06899.jpg",Gracie - Black/Golden,$29.95
https://www.glassesshop.com/eyeglasses/sup0567,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb063b10.jpg",Gaskell - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/fz1279,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc50f665fff.jpg",Ezekiel - Blue,$29.95
https://www.glassesshop.com/eyeglasses/fz1278,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc50f66304b.jpg",Ezekiel - Burgundy,$29.95
https://www.glassesshop.com/eyeglasses/fz1256,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4f1b255af.jpg",Dinah - Red/Purple,$29.95
